Open,1/28/2024 20:15,Palm Beach,FL,USA,Changing,Saw an object moving slowly with what appeared to be a tail or trail behind it.,2/6/2024,Y,Rocket?
Open,1/28/2024 20:12,Jupiter Island,FL,USA,Changing,"Ball of red light , hovered 30 seconds, then began flying towards horizon, as it hot smaller a white half circle if light trailedbit",1/28/2024,,
Open,1/28/2024 17:05,Sterling Heights,MI,USA,Other,I witnessed a long black flat line flying through the sky but recorded a white tic tac ufo during the event,2/19/2024,Y,
Open,1/28/2024 16:50,San Jose,CA,USA,Changing,Black object changing shapes going all directions and then out into space,2/1/2024,,
Open,1/27/2024 8:41,Southport,NC,USA,Cylinder,Very fast moving cylinder shaped object,1/27/2024,Y,
Open !,1/27/2024 3:00,Garden Valley,ID,USA,Disk,My wife saw a large object with white lights hovering over our property.,2/1/2024,,
Open !,1/27/2024 3:00,Osprey,FL,USA,Disk,"Disc shaped objects still in the sky for about 2.5 hours with about 9 circular lights along the length, larger in the middle.",1/27/2024,,
Open,1/26/2024 23:10,Woodbridge,VA,USA,Other,Saw a dark v shape object w white lights glide over my home then three seconds later a drone shaped small object,1/26/2024,Y,
Open,1/26/2024 19:00,Glen Aubrey,NY,USA,Egg,Black round object,2/4/2024,Y,
Open,1/25/2024 19:32,Texas City,TX,USA,Cylinder,"Initially there were 2, but after I took the first photo and looked down at my phone, One of them disappeared, so I took another pic.",2/1/2024,Y,
Open,1/25/2024 1:49,Pueblo West,CO,USA,Triangle,Large white triangle shaped craft moving at high speed.,1/25/2024,,
Open,1/23/2024 21:32,Tucson,AZ,USA,Light,5 floating lights moving slowly 20 to 30 degrees above the horizon in the east/southeast sky lasting about 5 minutes then fading out,1/23/2024,,
Open,1/23/2024 18:55,Jacksonville,FL,USA,Circle,"Saw a bright orange object moving in the sky. It dissapeared eventually behind a cloud After recording, another one came by again",1/23/2024,Y,
Open,1/23/2024 16:35,Fort Morgan,CO,USA,Light,Bright light seen in the distant sky in the direction of denver/mountains.,1/23/2024,,Aircraft?
Open,1/23/2024 9:26,Greenwich,CT,USA,Orb,Daylight White orb sighting over very populated area on I95 close to the CT / NY state border,1/23/2024,,
Open,1/22/2024 19:06,Spokane,WA,USA,Unknown,"First UAP since Oct... Orion present, thrilled!",1/29/2024,,
Open,1/22/2024 18:15,Virginia Beach,VA,USA,Flash,Cluster of about 8 red lights in the Northwest sky over Chesapeake Bay,1/22/2024,,
Open,1/22/2024 16:30,Los Angeles,CA,USA,Light,Lights appearing in and out of the sky traveling west,1/22/2024,Y,Bird?
Open,1/21/2024 23:03,Frederick,MD,USA,Orb,V formation 12 orbs heading southeast,1/20/2024,Y,
Open !,1/21/2024 22:30,Melrose,MA,USA,Diamond,"Ufo was about 200 ft from the ground, causing ground to shake and emitting a deafening humming noise while flashing lights into our car",1/22/2024,,
Open,1/21/2024 15:38,Farmingdale,NJ,USA,Unknown,Three flying objects near moon,1/21/2024,,
Open,1/21/2024 5:55,Baltimore,MD,USA,Diamond,Stationary object in East Baltimore sky with different colored lights coming from it,1/21/2024,,Planet/Star
Open,1/20/2024 21:00,Tampa,FL,USA,Changing,When I pulled my phone out to record it turned its lights off and sped off over my house but I was still able to record it clearly,1/23/2024,Y,
Open,1/20/2024 19:00,New Bern,NC,USA,Circle,"The lights appeared to be coming up over union point area, rising up over treeline from my house. They would move irradically and seem",1/20/2024,,
Open,1/20/2024 3:18,Essington,PA,USA,Circle,"Looked up at the stars. Saw a very fast round orange orb. Took about 3 to 5 seconds , From north to south across the whole skyline.",1/21/2024,,
Open,1/19/2024 21:00,Crestview,FL,USA,Light,Blinking lights in pattern. Not normal for area at all.,1/20/2024,Y,
Open,1/18/2024 22:15,Bozeman,MT,USA,Unknown,"Humming sound drew my attention to look out window, saw flying object move toward/over where our home is and neighboring property",1/18/2024,,Drone?
Open,1/18/2024 20:42,Yonkers,NY,USA,Orb,"Was talking about physics, UAP and then when home I saw one in sky. Can prove convo before.",3/1/2024,Y,
Open,1/18/2024 6:52,Charlotte,NC,USA,Light,A light streaks across the sky for 1 second and does a barrel roll and disappears,1/18/2024,,
Open,1/18/2024 5:05,Norwich,VT,USA,Light,"Stationary blinking light, then exceptionally fast traveling light",1/18/2024,,
Open,1/18/2024 2:28,Searsport,ME,USA,Circle,Hovered and moved,1/17/2024,Y,
Open,1/17/2024 23:33,Auburn,WA,USA,Other,Physical Contact,1/17/2024,,
Open,1/17/2024 22:50,Damon,TX,USA,Orb,I saw a glowing orange object in the night sky,1/20/2024,,
Open !,1/17/2024 21:13,Pine City,MN,USA,Orb,Three large orange lights . When I caught them on video they were already 10 times smaller then they were when I first saw them.,1/17/2024,Y,
Open,1/17/2024 20:18,Monticello,IN,USA,Rectangle,Craft flew over apartment at very low altitude and I took a photograph using my cell phone within 30 seconds of sighting,1/18/2024,Y,
Open,1/17/2024 19:40,Worthington,OH,USA,Unknown,White light moving smoothly/strangely suddenly changed to green ‘shooting star’ sparkled at rapid speed then disappeared,1/18/2024,,
Open,1/17/2024 18:55,Dublin,OH,USA,Orb,Irregularly moving orb of light,1/20/2024,Y,
Open,1/17/2024 17:15,Haltom City,TX,USA,Light,"What looked like a lightbulb pulsating in the sky for several seconds, moving and then suddenly vanishing",1/18/2024,,
Open,1/17/2024 4:30,Hondo,TX,USA,Light,Orb or orbs of light appearing and disappearing,1/17/2024,,
Open,1/17/2024 4:08,Stillwater,OK,USA,Light,At first I saw one,1/17/2024,,
Open,1/16/2024 17:33,Boise,ID,USA,Other,"Strange object, upper structure with smaller elements hanging below",1/18/2024,Y,
Open !,1/16/2024 8:00,Lee,NH,USA,Sphere,Saw a ufo that then came into my yard + house,2/12/2024,Y,
Open,1/15/2024 22:45,Lubbock,TX,USA,Orb,"Large orb in the sky being followed by smaller orb, no blinking lights, on a strange trajectory.",1/28/2024,,
Open,1/15/2024 18:51,Escondido,CA,USA,Orb,Slowing moving and stopping then blinked and gone,1/16/2024,Y,
Open,1/15/2024 17:47,Richmond,ME,USA,Circle,Bright huge circle,3/30/2024,,
Open,1/15/2024 2:00,Jesup,GA,USA,Unknown,We got followed by a tall black figure in the middle of the night.,3/3/2024,,
Open,1/14/2024 22:25,Orange,CA,USA,Orb,White orb changing altitude and direction before repeatedly disappearing and reappearing,1/14/2024,,
Open !,1/14/2024 21:10,Ithaca,NY,USA,Light,"Two lights climbing, descending, and changing direction rapidly",1/14/2024,,
Open,1/14/2024 19:15,Holly,MI,USA,Disk,"Saw large stone-pink vertical ""cresent moon"" out a West-facing window; it later moved right, then object became horizontal & went dark.",1/15/2024,Y,
Open,1/14/2024 18:53,Naugatuck,CT,USA,Light,Object spotted approx. 2000 ft above tree line. Object was stationary in the northwest sky,1/14/2024,,
Open,1/14/2024 17:18,Oro Valley,AZ,USA,Oval,"I could tell from my backyard there was a big red object hovering in the sky, we observed it for over 20 minutes and took pictures.",1/15/2024,Y,
Open,1/14/2024 16:58,Chalfont,PA,USA,Circle,It was a circular white reflection WNW of my location.,1/15/2024,,
Open,1/14/2024 16:42,Easton,PA,USA,Chevron,Was out getting some air and for a walk and spotted this on my way out while staring at the sign for vitamin D and noticed it.,1/14/2024,Y,Contrail?
Open,1/14/2024 13:05,Enterprise,NV,USA,Oval,"Unknown white object flying at high altitude above Las Vegas, NV",1/14/2024,,
Open,1/14/2024 6:15,Sikeston,MO,USA,Orb,I saw a UFO I know it it flew above tree top level I am only about a mile away from where it flew down over the top of hwy 60 south of,1/14/2024,,
Open !,1/14/2024 5:00,Phoenix,AZ,USA,Formation,Maneuvering lights at very high altitude views for 45 minutes at FL400,1/19/2024,,
Open,1/14/2024 1:14,Los Angeles,CA,USA,Circle,It kinda look like a middle but it’s trajectory was super weird it went horizontally it also had like two purplusion systems,1/14/2024,,
Open !,1/13/2024 19:25,Charlotte,NC,USA,Triangle,An object with lights went back and forth,1/16/2024,Y,
Open,1/13/2024 19:21,Charlotte,NC,USA,Triangle,Large V shape with several green lights,1/13/2024,,
Open,1/13/2024 17:12,Los Angeles,CA,USA,Other,"Saw something strange, out the window, kind of mechanically floating in the sky.",1/13/2024,,
Open,1/13/2024 0:04,Travelers Rest,SC,USA,Changing,What I thought was a crescent moon; ended up recording something else!,1/28/2024,Y,Planet/Star?
Open,1/12/2024 21:30,Maywood,MO,USA,Sphere,The round bright object went from the horizon behind the vehicle to the horizon in front of the vehicle in no more than five seconds.,5/23/2024,,
Open,1/12/2024 20:08,Glendale,WI,USA,Other,"I was driving when I saw a blast of blue light cover the entire sky. I parked and saw 2-3 more blasts. Got camera out, then it stopped.",1/12/2024,,
Open,1/12/2024 19:50,West Grove,PA,USA,Formation,4 lights/crafts moving east to west in the distance in formation,4/4/2024,,
Open,1/12/2024 15:45,Grahamsville,NY,USA,Cigar,After doing some eagle photography object was seen at home when images were viewed from the SD card,1/14/2024,Y,Aircraft?
Open,1/12/2024 1:21,Portage,MI,USA,Light,I experienced a flash of green light that surrounded me and the entire area I was in caught on camera,1/13/2024,Y,
Open,1/11/2024 20:30,La Pine,OR,USA,Orb,Saw it lift from the trees no more that 50 ft off the road it glowed red lifted above the tree line and flew north at high speeds,1/11/2024,,
Open,1/11/2024 19:15,Lakeland,FL,USA,Cross,It was too glowing to be an aircraft,1/11/2024,,
Open,1/11/2024 17:10,Surfside Beach,SC,USA,Orb,Just observed in sky over ocean,1/11/2024,Y,Aircraft
Open,1/11/2024 16:45,Parkersburg,WV,USA,Diamond,Subject was passenger in car when observed object in western sky out passenger side. Photo taken with phone through window.,1/17/2024,Y,Contrail
Open,1/11/2024 7:30,Hedgesville,WV,USA,Sphere,We have had sightings nightly for 3 or 4 nights now but this has occurred for years here,1/14/2024,Y,
Open,1/11/2024 4:20,Semmes,AL,USA,Unknown,Strange moving object in the sky south west of my house.,1/11/2024,Y,Insect?
Open,1/11/2024 1:30,Tucson,AZ,USA,Disk,Coming out of work we drove beside the ufo,1/13/2024,,
Open,1/11/2024 0:45,Owings Mills,MD,USA,Orb,Green orb sitting in sky and then drops suddenly and disappears,1/12/2024,,
Open,1/10/2024 21:15,Spokane,WA,USA,Changing,"Looked like airplane lights from far away. Slight rainbow tail of light. Was flying horizontal as a ""W"" then flew vertically as an ""M""",2/8/2024,,Aircraft?
Open !,1/10/2024 20:10,Yakima,WA,USA,Light,"Flying from DEN to PSC at 34,000’. Witnessed moving lights moving very fast and would appear and disappear. ATC had nothing on radar.",1/10/2024,Y,
Open,1/10/2024 20:02,Weyers Cave,VA,USA,Unknown,I don’t remember everything but I still see something strange every so often.,2/20/2024,Y,
Open,1/10/2024 18:29,Shelley,ID,USA,Oval,I saw what looked like 2 blue balls seemingly to be hanging from something than the disappeared I am a scool teecher and I know what I,1/12/2024,,
Open,1/10/2024 16:38,Hebert,LA,USA,Teardrop,Metallic/Silver teardrop object cloaked itself behind a fog or cloud it created,1/10/2024,,
Open,1/10/2024 16:21,Marion Oaks,FL,USA,Other,Cloud formation of 5 discs took photographs,1/13/2024,Y,Cloud
Open,1/10/2024 13:02,Ladson,SC,USA,Other,2 UAP traveling about 150-200mph being followed by a single jet. No propellers or turbines on the UAP were seen,1/10/2024,,
Open,1/10/2024 5:52,Wake Forest,NC,USA,Changing,Driving to work and saw it hovering above the trees. There was no noise coming from it.,1/10/2024,Y,
Open,1/9/2024 20:05,Henderson,CO,USA,Light,Light moving erratically in sky,1/12/2024,,
Open,1/9/2024 7:10,Lawrenceburg,TN,USA,Circle,Me and my cousin was sitting on Side porch and saw what we thought was ufo,1/9/2024,,
Open,1/9/2024 3:48,Cambridge,MA,USA,Changing,The bright flashing red lights caught my attention I was on break,1/15/2024,Y,
Open,1/8/2024 18:10,Windsor Locks,CT,USA,Light,Highly illuminated orb like light traveling at extremely high speed in a NNE direction passing out of visual range in under 5 seconds.,1/8/2024,,
Open,1/8/2024 10:55,Lake Mathews,CA,USA,Other,The sighting was very clear and the craft was moving Northward very slowly. It appeared to be over the far side of the lake NNW from me,1/17/2024,Y,Blimp?
Open,1/8/2024 5:15,Santa Barbara,CA,USA,Unknown,"Extremely fast and dim, meteorlike.",1/8/2024,,Meteor?
Open,1/8/2024 1:14,Macon,GA,USA,Orb,An orb of light that is gradually moving in the sky. Lights flicker and dim from time to time and at one point it seemed to be turning,1/7/2024,Y,
Open !,1/7/2024 20:40,Roseburg,OR,USA,Light,2 lights looked to be spinning.,1/7/2024,,
Open,1/7/2024 19:50,Grosse Pointe Farms,MI,USA,Formation,We saw 4 lights moving together across the sky,1/8/2024,Y,
Open,1/7/2024 18:12,Athens,TX,USA,Light,Silent Light with mist around emitting something from the front,1/8/2024,Y,Rocket
Open,1/7/2024 18:12,Little Rock,AR,USA,Orb,I have a video that corresponds to NUFORC Sighting 180141,2/14/2024,Y,
Open,1/7/2024 18:12,Gun Barrel City,TX,USA,Light,Unusual fast moving glow on south-southwest horizon moving east. Appeared surrounded by a haze but clear night. Very fast mover.,1/7/2024,Y,Rocket
Open,1/7/2024 18:12,Sherwood,AR,USA,Unknown,"Viewed from Little Rock AFB control tower, looking West. Several pilots were talking on emergency frequency about the object.",1/7/2024,Y,Rocket
Open,1/7/2024 18:11,Natchitoches,LA,USA,Sphere,Bright sphere that produced no sound,1/7/2024,Y,Rocket
Open,1/7/2024 18:10,Longview,TX,USA,Other,"Driving west bound, my daughter and I saw what seemed like",1/8/2024,,Rocket
Open,1/7/2024 18:10,Rector,AR,USA,Unknown,Object moved right to left in sight line,1/7/2024,Y,
Open,1/7/2024 18:09,Norman,OK,USA,Orb,"Unusually bright, seemingly noiseless and blurry orb moving slowly across sky.",1/9/2024,Y,Rocket
Open,1/7/2024 18:09,McKinney,TX,USA,Orb,Blurry orb appeared with bright light in center,1/8/2024,Y,Rocket
Open,1/7/2024 18:05,Gunter,TX,USA,Light,"Light traveling from west to east at approximately 3,000 feet and about 300 to 400 MPH.",1/8/2024,Y,
Open,1/7/2024 18:04,Mayflower,AR,USA,Orb,"Bright Ball of light that shot what looked like a ""white smoke ring"" out the front of ball of light.",1/22/2024,Y,
Open,1/7/2024 18:00,Jewett,TX,USA,Light,Moving white light that cloaked itself in a cloud on a pristine clear evening at dusk,1/8/2024,,Rocket
Open,1/7/2024 16:23,Wilkes-Barre,PA,USA,Cylinder,2 hovering objects,1/11/2024,Y,
Open,1/6/2024 17:37,Bailey,CO,USA,Orb,Multiple orbs in distance of sky that would appear out of nowhere and then disappear instantly.,1/7/2024,,
Open,1/6/2024 15:34,Los Angeles,CA,USA,Teardrop,Drifting with the wind like a kite,1/6/2024,,
Open,1/6/2024 14:00,Gilbert,AZ,USA,Egg,Looked up to see a bunch of odd crafts flying in two V pattern like birds but they didn’t flap wings and we’re not birds.,1/6/2024,Y,Bird
Open,1/6/2024 1:34,Ogden,UT,USA,Cigar,Seen with the naked eye.,1/11/2024,,
Open,1/5/2024 21:45,Philadelphia,PA,USA,Circle,"Large, linear flying object traveling at low level that disappeared suddenly",1/5/2024,,
Open,1/5/2024 21:44,Trenton,GA,USA,Disk,Flying in a pattern,1/8/2024,,
Open,1/5/2024 21:25,Quartzsite,AZ,USA,Triangle,"Red lights on each apex of triangle formation with dark ""ship"" body",1/8/2024,Y,
Open,1/5/2024 19:06,South Canaan Township,PA,USA,Circle,we never seen so many colors in a plane or any thing like this . we have a video on phone shows it really good what we seen if blown up,1/6/2024,,
Open,1/5/2024 19:00,Cohocton,NY,USA,Cylinder,I saw hovering and moving crafts that affected the headlights of cars driving in the opposite direction on the thruway.,1/5/2024,,
Open,1/5/2024 18:40,Orange,CA,USA,Formation,A cluster of lights,1/5/2024,Y,
Open,1/5/2024 6:22,Greensboro,NC,USA,Orb,"I captured Orbs flying over most of the times I look, on clear mornings between 4:30 and 6:30 am",1/21/2024,Y,
Open,1/5/2024 5:20,Loudon,NH,USA,Orb,"Red orb behind trees in SW sky. Moved erratically, not in a steady trajectory.",1/5/2024,,
Open,1/4/2024 20:45,Gainesville,FL,USA,Rectangle,Craft approximately size of medium ship,1/9/2024,Y,
Open,1/4/2024 19:30,,UT,USA,Other,"several crafts with same shape but different colour in different angle and distance, and come and go in about a hour.",1/18/2024,Y,Camera Anomaly
Open,1/4/2024 2:30,Albuquerque,NM,USA,Light,I was looking outside to check if it was snowing and saw a white foggy circle moving wherever and in the same spot.,1/4/2024,,
Open,1/3/2024 20:00,,FL,USA,Light,"On the January 4, 2024 episode of the Dan Bongino show on Rumble, Dan Bongino shared a very recent UFO sighting",1/4/2024,,
Open,1/3/2024 19:30,Lake Havasu City,AZ,USA,Changing,We were driving up Jamaica Boulevard when we saw the first sighting and then saw it 3 more times,1/5/2024,Y,
Open,1/3/2024 18:14,Port St. Lucie,FL,USA,Fireball,A large cloud appeared and had a Bright light called for wife to come out to look and a bright light appered out of the cloud,1/4/2024,,
Open,1/3/2024 18:08,Loxahatchee,FL,USA,Light,Behavior not normal,1/5/2024,Y,
Open,1/3/2024 14:00,Covington,OH,USA,Cigar,"Spotted an object in the sky during afternoon walk, Bright silver elongated body with a blue mirrored dome on the bottom it.",1/9/2024,Y,
Open,1/3/2024 2:30,Marysville,WA,USA,Triangle,Large object 200 yards away hovering above the trees,1/4/2024,,
Open,1/3/2024 0:16,Elizabeth,NJ,USA,Orb,Witnessed when looking outside from room,1/2/2024,Y,Planet/Star
Open !,1/2/2024 22:40,Oklahoma City,OK,USA,Oval,Seen the blue white oval object dart right to left from upstairs windows. When I fist witnessed It was stationary.,1/2/2024,,
Open,1/2/2024 20:53,Plymouth,CT,USA,Circle,Ferris wheel shaped craft floating in the South Eastern sky,1/2/2024,Y,
Open !,1/2/2024 18:45,Newtown,CT,USA,Light,"Elongated white light moving slowly or not at all, which then also displayed a series of colored lights in a line as I got closer.",1/2/2024,Y,
Open,1/2/2024 16:42,Richlandtown,PA,USA,Cigar,"Observed a dull, reddish brown colored cigar-shaped object approach from Southwest of Richlandtown, PA and move Northeast",1/5/2024,,
Open,1/1/2024 18:50,Costa Mesa,CA,USA,Orb,3-6 here daily each slightly different . They are bright and right in front for everyone to see.How cone I hear nothing about at all,1/1/2024,Y,
Open,1/1/2024 18:35,Bradenton,FL,USA,Orb,"light came down, move sideways then back upwards until it disappeared",1/5/2024,Y,
Open,1/1/2024 14:59,Manteca,CA,USA,Orb,"Three orbs with plane near by, orbs crisscrossing high speed",1/1/2024,,
Open,1/1/2024 8:10,,MS,USA,Triangle,It was a black triangle with yellow light followed by a white orb,1/1/2024,,
Open,1/1/2024 2:40,Ann Arbor,MI,USA,Orb,A bright orange light hovered motionless shining in my window.,1/2/2024,,
Open,1/1/2024 2:30,Flagler,CO,USA,Orb,Three orbs fluctuating randomly from dim to bright accelerating and slowing down maintains distance from vehicle while traveling.,2/23/2024,,
Open,1/1/2024 0:30,DeWitt,MI,USA,Light,Steady and perfectly horizontal flying bright orange orb,1/24/2024,,
Open,1/1/2024 0:25,West Windsor Township,NJ,USA,Circle,Circular reddish object seen in the sky at around 12.20 AM on 1/1/2024,1/1/2024,Y,
Open,1/1/2024 0:10,Red Bluff,CA,USA,Fireball,8-10 orange fireball-like lights in the western California sky shortly after midnight.,1/1/2024,,
Open,1/1/2024 0:02,Eagle,ID,USA,Star,Five red stars,1/2/2024,,
Open,1/1/2024 0:01,Aurora,CO,USA,Orb,Witnessed a UFO flying,1/1/2024,,
Open,12/31/2023 23:45,Allentown,PA,USA,Disk,Orange light in the sky moving quickly from northwest to Southeast direction,1/2/2024,Y,
Open,12/31/2023 23:00,Wesley Chapel,FL,USA,Light,Bright light,1/1/2024,,Aircraft?
Open,12/31/2023 21:15,Muskego,WI,USA,Orb,"A formation of five focused areas of light, objects-, moving incredibly fast from west to east, and east to west",1/1/2024,,
Open,12/31/2023 20:32,Broadway,NC,USA,Orb,Three orange orbs two in front one trailing behind came directly over our home going generally west to east,1/4/2024,Y,
Open,12/31/2023 20:00,Hartselle,AL,USA,Unknown,"High Altitude Craft, Fires object, Capable of stopping.",1/25/2024,,
Open,12/31/2023 19:53,Lake Wales,FL,USA,Cylinder,Huge Invasion Size Fleet,12/31/2023,Y,
Open,12/31/2023 17:19,Boise,ID,USA,Unknown,"Vertical, black, slow moving/hovering, then quickly moved towards the mountains and lost sight.",12/31/2023,Y,Contrail?
Open,12/31/2023 3:45,Barnegat Township,NJ,USA,Circle,3 glowing objects in eastern sky,12/31/2023,,
Open,12/30/2023 23:45,Collinsville,IL,USA,Diamond,"Black and shaped like a diamond with 5 lights underneath. One blinking, the other 4 solid.",12/31/2023,Y,
Open,12/30/2023 23:31,Boca Raton,FL,USA,Circle,It wavered and seemed way to large to be a drone,12/31/2023,Y,
Open,12/30/2023 20:37,Humptulips,WA,USA,Unknown,Formation of around ten diamond shape lights in the sky,12/31/2023,,
Open,12/30/2023 18:27,Beaverton,OR,USA,Disk,"Unidentified formation of lights seen on walk with a friend. Slowly rotating, & massive. Had a contour like it was a disk on its side.",12/31/2023,,
Open,12/30/2023 9:35,Chicago,IL,USA,Cigar,Very bright rocket with a few objects off to the left,12/30/2023,Y,Contrail?
Open,12/30/2023 7:15,Diamond Bar,CA,USA,Unknown,I was asleep and I heard a low rumbling from outside,12/30/2023,,
Open,12/30/2023 3:30,Baraboo,WI,USA,Orb,Increased UFO activity in Wisconsin,2/16/2024,Y,
Open,12/29/2023 20:45,Alta,IA,USA,Orb,Saw multicolor flashing object staying in place,12/29/2023,,
Open,12/29/2023 19:53,Sterling,IL,USA,Light,"Light was elevated above tree line, brighter than Venus. It disappeared, by reduction, and appearing to reappear 10-15° to the right.",1/3/2024,Y,
Open,12/29/2023 19:25,Missoula,MT,USA,Light,Looked like a string of lights after a rectangular shaped object sort of like a piece of paper angled like you’re looking at it's edge,12/29/2023,Y,
Open,12/28/2023 20:30,Kannapolis,NC,USA,Oval,Oval object with lights moving across the sky. The lights turned off & it became difficult to see it moving.,12/28/2023,,
Open,12/28/2023 20:10,Port St. Lucie,FL,USA,Star,Object moving erratically over rocket launch.,12/29/2023,Y,
Open,12/28/2023 20:10,Casselberry,FL,USA,Changing,Saw two different moving items in the air. Moved under cloud cover.,12/28/2023,,
Open,12/28/2023 20:09,Windermere,FL,USA,Fireball,Multiple burning lights in the sky moving erratically.,12/28/2023,Y,Rocket
Open,12/28/2023 20:08,Merritt Island,FL,USA,Changing,Orb flying fades away,12/28/2023,Y,
Open,12/28/2023 19:52,Byron,GA,USA,Circle,We heard a high frequency noise getting closer and closer we ran to the back door then we look up an see an orb above the trees,12/30/2023,,
Open,12/28/2023 19:00,Tehachapi,CA,USA,Other,3 objects appearing shortly after shooting star event,12/29/2023,,Meteor?
Open,12/27/2023 21:39,Country Club Hills,IL,USA,Changing,"It appeared to be as small as a star but was moving, when I zoomed in it was changing shapes",12/28/2023,Y,Planet/Star
Open,12/27/2023 21:30,Hawthorne,NV,USA,Sphere,Orange/white changing orb,12/28/2023,,
Open,12/27/2023 19:55,Freeburg Township,IL,USA,Light,Several objects that appeared to travel together,12/30/2023,Y,
Open,12/27/2023 10:42,Boston,MA,USA,Changing,Large floating object that appeared to keep changing from one object to four different objects,3/1/2024,Y,Balloon
Open,12/27/2023 7:41,Salt Lake City,UT,USA,Light,Lights don’t set behind eastern mountains in the morning,12/27/2023,Y,Contrail
Open,12/27/2023 3:35,La Jara,CO,USA,Orb,Bright lights that got extremely bright then dimmed out,1/1/2024,,
Open,12/27/2023 3:14,Pullman,WA,USA,Other,Plane like craft flying at light speed,12/27/2023,,
Open !,12/26/2023 20:40,Bunnell,FL,USA,Changing,What appeared as bright star like points of light which would suddenly appear increasing in brightness and then fade away.,12/27/2023,Y,
Open,12/25/2023 17:15,Marblehead,MA,USA,Chevron,"Odd cloud-like chevron shape vibrated, flickered, disappeared",12/25/2023,,
Open,12/25/2023 16:46,Encampment,WY,USA,Cylinder,"white tic-tac shaped dot near the moon stayed still, then disappeared",12/25/2023,Y,
Open,12/25/2023 8:40,Lander,WY,USA,Circle,"Kept lighting up bright then dimming until invisible. Disappeared and reappeared, changed direction a lot and multiple appeared at once",12/26/2023,,
Open,12/25/2023 3:29,Tacoma,WA,USA,Light,"Lights shinning thru upper bedroom, no noise",12/25/2023,Y,
Open,12/24/2023 6:19,Rio Rancho,NM,USA,Circle,Huge tail coming of object traveling south in the sky,12/24/2023,Y,Rocket
Open,12/23/2023 21:53,Lumberton,TX,USA,Orb,Strange orb of light traveling fast in windy conditions.,12/24/2023,Y,
Open,12/23/2023 21:23,Lumberton,TX,USA,Orb,"Lumberton, Texas 9:54pm. Orb light.",12/24/2023,,
Open,12/23/2023 3:20,Brookhaven,NY,USA,Light,"2 very fast/swift moving lights sometimes stationery, moving independently of each other but close together.",12/24/2023,Y,
Open,12/22/2023 5:30,Lexington,NC,USA,Light,My brother and I saw a large reddish-white light over the lake. It increased in brightness and then shot off to the east extremely fast,12/30/2023,,
Open,12/22/2023 2:52,Ridge,MD,USA,Cube,"Multiple crafts moving in all directions observed taking off at very high speed. Square craft with 4 lights, 1 light in each corner.",12/22/2023,,
Open,12/21/2023 19:00,Plantation,FL,USA,Orb,Several orbs fly above my home every night beginning at 6:30-7pm. When it starts to get dark. One hovered right above my roof today,12/20/2023,Y,
Open,12/21/2023 16:35,Newton,MA,USA,Teardrop,"Looked kind of like a whisp of smoke, but it kept its shape for over 25 minutes and moved west faster than we did while in a car.",12/21/2023,Y,Contrail
Open,12/21/2023 16:30,Stratford,CT,USA,Cigar,Long cigar tubular craft with odd propulsion,12/27/2023,Y,Contrail
Open,12/21/2023 4:50,Patchogue,NY,USA,Orb,"Large circular bright white light quickly crosses sky heading for land, with no light trail behind it.",12/21/2023,,
Open,12/20/2023 17:35,Wimberley,TX,USA,Sphere,Spinning object in the sky,1/23/2024,Y,
Open,12/20/2023 17:23,Liberty Township,PA,USA,Oval,"It was chrome oval shaped like an egg, hovering over the farm land then instantly gone",12/21/2023,,
Open,12/20/2023 5:30,Norwalk,OH,USA,Sphere,"Strange orb, light with blue and white lights, hovering in air, looking like it’s separates in the two or three lights back into one",12/20/2023,Y,Planet/Star?
Open !,12/20/2023 3:00,Horace,KS,USA,Unknown,4 white lights of changing intensity resembling stars moving in a portion of the night sky.,12/20/2023,Y,
Open,12/20/2023 2:00,Irmo,SC,USA,Sphere,Stationery ufo object was viewed from the outside of home.,12/20/2023,Y,Planet/Star
Open,12/19/2023 19:00,Nashville,TN,USA,Changing,Looked over at moon as plane went southwest turned to sit down and noticed object flashing in the sky,12/19/2023,,
Open,12/19/2023 19:00,Compton,CA,USA,Circle,Was This The Moon?,12/20/2023,,
Open,12/19/2023 18:24,Hope,ME,USA,Other,"A growing, lengthening shaft of light, that appeared to be going up in the sky (as opposed to the way a meteor moves).",12/20/2023,Y,
Open,12/19/2023 6:53,Early,IA,USA,Unknown,"Changing Lights, odd directional changes",12/19/2023,,Aircraft?
Open,12/19/2023 5:40,Arab,AL,USA,Orb,During my morning work I noticed a white orb moving from west to east.,1/8/2024,Y,
Open,12/18/2023 23:15,Waterloo,IL,USA,Orb,"Viewer was driving home from work. Saw ""3 balls of light"" that fell amazingly fast towards the ground. Sighting lasted <5 seconds.",12/18/2023,,
Open,12/18/2023 23:03,Hudson,FL,USA,Fireball,Red bulb of light that slowly faded to yellow and then to gray before floating there.,12/18/2023,,Flares?
